X	Y	LS	lowCI	upCI	Xs	Ys	Len	Delay	P	PCC	Ppcc	SPCC	Pspcc	Dspcc	SCC	Pscc	SSCC	Psscc	Dsscc	Q	Qpcc	Qspcc	Qscc	Qsscc	Xi	Yi
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfarculales;f__Desulfarculaceae;g__	0.730771	0.730771	0.730771	1	1	18	0	0	0.916329	0	0.916329	0	0	0.751427	0.000324	0.751427	0.000324	0	0	0.000012	0.000012	0.018863	0.018863	582	836
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Planctomycetes;c__ODP123;o__T8-B82;f__;g__	0.90755	0.90755	0.90755	1	1	18	0	0	0.936877	0	0.936877	0	0	0.91934	0	0.91934	0	0	0	0.000002	0.000002	0.000034	0.000034	584	607
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__AKAU3564;f__;g__	0.862773	0.862773	0.862773	1	1	18	0	0	0.86761	0.000003	0.86761	0.000003	0	0.900929	0	0.900929	0	0	0	0.000209	0.000209	0	0	584	612
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__MSBL9;f__;g__	0.906757	0.906757	0.906757	1	1	18	0	0	0.924959	0	0.924959	0	0	0.907965	0	0.907965	0	0	0	0.000006	0.000006	0.000079	0.000079	584	616
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Mycoplana	0.7552	0.7552	0.7552	1	1	18	0	0	0.624324	0.005614	0.624324	0.005614	0	0.720108	0.000751	0.720108	0.000751	0	0	0.071616	0.071616	0.032496	0.032496	584	653
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__	0.876102	0.876102	0.876102	1	1	18	0	0	0.780398	0.000133	0.780398	0.000133	0	0.892673	0	0.892673	0	0	0	0.004189	0.004189	0	0	584	737
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Ramlibacter	0.925562	0.925562	0.925562	1	1	18	0	0	0.959596	0	0.959596	0	0	0.942208	0.000002	0.942208	0.000002	0	0	0	0	0.000425	0.000425	584	773
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Gallionellales;f__Gallionellaceae;g__Gallionella	0.879835	0.879835	0.879835	1	1	18	0	0	0.894687	0.000001	0.894687	0.000001	0	0.913696	0	0.913696	0	0	0	0.000051	0.000051	0.000053	0.000053	584	787
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__Methylotenera	0.849651	0.849651	0.849651	1	1	18	0	0	0.94163	0	0.94163	0	0	0.867634	0.000003	0.867634	0.000003	0	0	0.000001	0.000001	0.000681	0.000681	584	795
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__	0.730357	0.730357	0.730357	1	1	18	0	0	0.725387	0.000657	0.725387	0.000657	0	0.727554	0.000905	0.727554	0.000905	0	0	0.014541	0.014541	0.036558	0.036558	584	808
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Dechloromonas	0.892075	0.892075	0.892075	1	1	18	0	0	0.908808	0	0.908808	0	0	0.900929	0	0.900929	0	0	0	0.00002	0.00002	0	0	584	813
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Propionivibrio	0.730362	0.730362	0.730362	1	1	18	0	0	0.513053	0.02945	0.513053	0.02945	0	0.742749	0.000414	0.742749	0.000414	0	0	0.233661	0.233661	0.022097	0.022097	584	817
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SBla14;f__;g__	0.913748	0.913748	0.913748	1	1	18	0	0	0.883635	0.000001	0.883635	0.000001	0	0.927761	0	0.927761	0	0	0	0.000095	0.000095	0	0	584	825
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;Other;Other;Other	0.854488	0.854488	0.854488	1	1	18	0	0	0.617731	0.006299	0.617731	0.006299	0	0.845042	0.00001	0.845042	0.00001	0	0	0.077843	0.077843	0.001637	0.001637	584	828
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae;g__	0.795597	0.795597	0.795597	1	1	16	0	0	0.694425	0.001385	0.694425	0.001385	0	0.710078	0.000961	0.710078	0.000961	0	0	0.025549	0.025549	0.037942	0.037942	584	832
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfarculales;f__Desulfarculaceae;g__	0.87737	0.87737	0.87737	1	1	18	0	0	0.936441	0	0.936441	0	0	0.896125	0	0.896125	0	0	0	0.000002	0.000002	0.000166	0.000166	584	836
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__	0.891985	0.891985	0.891985	1	1	18	0	0	0.891005	0.000001	0.891005	0.000001	0	0.915849	0	0.915849	0	0	0	0.000064	0.000064	0.000045	0.000045	584	842
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__Desulfobulbus	0.754885	0.754885	0.754885	1	1	18	0	0	0.651524	0.003398	0.651524	0.003398	0	0.778524	0.000141	0.778524	0.000141	0	0	0.049643	0.049643	0.010742	0.010742	584	843
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;Other;Other	0.886366	0.886366	0.886366	1	1	18	0	0	0.82208	0.000028	0.82208	0.000028	0	0.898865	0	0.898865	0	0	0	0.001241	0.001241	0	0	584	849
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Desulfuromonadaceae;g__	0.908037	0.908037	0.908037	1	1	18	0	0	0.951811	0	0.951811	0	0	0.926653	0	0.926653	0	0	0	0	0	0.000019	0.000019	584	852
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;Other	0.799176	0.799176	0.799176	1	1	18	0	0	0.69679	0.001313	0.69679	0.001313	0	0.804337	0.000057	0.804337	0.000057	0	0	0.024557	0.024557	0.005729	0.005729	584	854
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__	0.940784	0.940784	0.940784	1	1	18	0	0	0.940382	0	0.940382	0	0	0.956656	0.000005	0.956656	0.000005	0	0	0.000001	0.000001	0.000996	0.000996	584	855
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Geobacter	0.78508	0.78508	0.78508	1	1	18	0	0	0.725647	0.000653	0.725647	0.000653	0	0.803922	0.000077	0.803922	0.000077	0	0	0.01447	0.01447	0.007021	0.007021	584	856
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Pelobacteraceae;Other	0.90213	0.90213	0.90213	1	1	18	0	0	0.856628	0.000006	0.856628	0.000006	0	0.923633	0	0.923633	0	0	0	0.000341	0.000341	0	0	584	857
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Pelobacteraceae;g__	0.950963	0.950963	0.950963	1	1	18	0	0	0.957087	0	0.957087	0	0	0.963346	0	0.963346	0	0	0	0	0	0	0	584	858
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__Anaeromyxobacter	0.883733	0.883733	0.883733	1	1	18	0	0	0.914918	0	0.914918	0	0	0.898865	0	0.898865	0	0	0	0.000013	0.000013	0	0	584	875
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__	0.901619	0.901619	0.901619	1	1	18	0	0	0.934308	0	0.934308	0	0	0.911249	0	0.911249	0	0	0	0.000002	0.000002	0	0	584	893
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__Syntrophus	0.931841	0.931841	0.931841	1	1	18	0	0	0.940561	0	0.940561	0	0	0.930234	0	0.930234	0	0	0	0.000001	0.000001	0.000013	0.000013	584	896
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__Syntrophobacter	0.963741	0.963741	0.963741	1	1	18	0	0	0.947316	0	0.947316	0	0	0.964912	0.000007	0.964912	0.000007	0	0	0.000001	0.000001	0.001203	0.001203	584	899
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophorhabdaceae;g__	0.859786	0.859786	0.859786	1	1	18	0	0	0.753886	0.000302	0.753886	0.000302	0	0.913784	0	0.913784	0	0	0	0.007925	0.007925	0.000053	0.000053	584	900
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__211ds20;g__	0.831418	0.831418	0.831418	1	1	18	0	0	0.841381	0.000012	0.841381	0.000012	0	0.807434	0.000051	0.807434	0.000051	0	0	0.000629	0.000629	0.005248	0.005248	584	912
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Crenotrichaceae;g__Crenothrix	0.872582	0.872582	0.872582	1	1	18	0	0	0.742044	0.000422	0.742044	0.000422	0	0.891991	0.000001	0.891991	0.000001	0	0	0.010298	0.010298	0.000208	0.000208	584	952
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;Other	0.764382	0.764382	0.764382	1	1	18	0	0	0.406353	0.094258	0.406353	0.094258	0	0.801239	0.000064	0.801239	0.000064	0	0	0.491599	0.491599	0.006194	0.006194	584	953
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylobacter	0.842175	0.842175	0.842175	1	1	18	0	0	0.947678	0	0.947678	0	0	0.883841	0.000001	0.883841	0.000001	0	0	0.000001	0.000001	0.000322	0.000322	584	954
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylomonas	0.900407	0.900407	0.900407	1	1	18	0	0	0.870354	0.000003	0.870354	0.000003	0	0.919907	0	0.919907	0	0	0	0.000184	0.000184	0.000033	0.000033	584	956
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas	0.867985	0.867985	0.867985	1	1	18	0	0	0.742991	0.000411	0.742991	0.000411	0	0.859806	0.000005	0.859806	0.000005	0	0	0.010089	0.010089	0.000942	0.000942	584	960
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__Steroidobacter	0.694058	0.694058	0.694058	1	1	16	0	0	0.49933	0.034882	0.49933	0.034882	0	0.675955	0.002723	0.675955	0.002723	0	0	0.262252	0.262252	0.070917	0.070917	584	982
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__WS3;c__PRR-12;o__;f__;g__	0.859112	0.859112	0.859112	1	1	18	0	0	0.889424	0.000001	0.889424	0.000001	0	0.874619	0.000002	0.874619	0.000002	0	0	0.00007	0.00007	0.000502	0.000502	584	1056
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__WS3;c__PRR-12;o__LD1-PA13;f__;g__	0.786144	0.786144	0.786144	1	1	18	0	0	0.717414	0.000803	0.717414	0.000803	0	0.751811	0.000321	0.751811	0.000321	0	0	0.016962	0.016962	0.018718	0.018718	584	1057
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;f__CV106;g__	0.758569	0.758569	0.758569	1	1	18	0	0	0.768657	0.000194	0.768657	0.000194	0	0.724174	0.000678	0.724174	0.000678	0	0	0.005624	0.005624	0.030368	0.030368	584	1061
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__WS4;c__;o__;f__;g__	0.851523	0.851523	0.851523	1	1	18	0	0	0.961568	0	0.961568	0	0	0.87177	0.000002	0.87177	0.000002	0	0	0	0	0.000572	0.000572	584	1064
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__GOUTA19	k__Bacteria;p__WWE1;c__[Cloacamonae];o__[Cloacamonales];f__SHA-116;g__	0.802056	0.802056	0.802056	1	1	18	0	0	0.780712	0.000132	0.780712	0.000132	0	0.785864	0.000111	0.785864	0.000111	0	0	0.004155	0.004155	0.009052	0.009052	584	1066
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__LCP-6	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;Other	0.736164	0.736164	0.736164	2	2	16	0	0	0.559618	0.015739	0.559618	0.015739	0	0.674916	0.00212	0.674916	0.00212	0	0	0.150654	0.150654	0.061321	0.061321	585	762
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__LCP-6	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Nitrosomonadaceae;g__Nitrosovibrio	0.716874	0.716874	0.716874	2	2	17	0	0	0.479281	0.044165	0.479281	0.044165	0	0.712118	0.000915	0.712118	0.000915	0	0	0.306932	0.306932	0.036767	0.036767	585	805
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__LCP-6	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae;g__	0.724334	0.724334	0.724334	2	2	16	0	0	0.823438	0.000027	0.823438	0.000027	0	0.653126	0.003294	0.653126	0.003294	0	0	0.001186	0.001186	0.078956	0.078956	585	832
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__LCP-6	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter	0.786101	0.786101	0.786101	2	2	16	0	0	0.560723	0.01549	0.560723	0.01549	0	0.724803	0.000667	0.724803	0.000667	0	0	0.148991	0.148991	0.030046	0.030046	585	991
k__Bacteria;p__OD1;c__;o__;f__;g__	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Planctomyces	0.827987	0.827987	0.827987	1	1	18	0	0	0.644903	0.003856	0.644903	0.003856	0	0.85124	0.000007	0.85124	0.000007	0	0	0.054431	0.054431	0.001302	0.001302	586	637
k__Bacteria;p__OD1;c__;o__;f__;g__	k__Bacteria;p__Planctomycetes;c__vadinHA49;o__p04_C01;f__;g__	0.741729	0.741729	0.741729	1	1	17	0	0	0.665473	0.002577	0.665473	0.002577	0	0.714876	0.000855	0.714876	0.000855	0	0	0.040619	0.040619	0.035382	0.035382	586	641
k__Bacteria;p__OD1;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;Other	-0.710497	-0.710497	-0.710497	3	3	16	0	0	-0.490694	0.038675	-0.490694	0.038675	0	-0.679401	0.001928	-0.679401	0.001928	0	0	0.28085	0.28085	0.057916	0.057916	586	661
k__Bacteria;p__OD1;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__	0.789669	0.789669	0.789669	1	1	18	0	0	0.535791	0.021918	0.535791	0.021918	0	0.812442	0.000042	0.812442	0.000042	0	0	0.190448	0.190448	0.00462	0.00462	586	726
k__Bacteria;p__OD1;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	0.687221	0.687221	0.687221	3	3	16	0	0	0.126912	0.615793	0.126912	0.615793	0	0.641492	0.004111	0.641492	0.004111	0	0	0.776734	0.776734	0.088639	0.088639	586	742
k__Bacteria;p__OD1;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Hylemonella	0.870248	0.870248	0.870248	1	1	18	0	0	0.876273	0.000002	0.876273	0.000002	0	0.838078	0.000014	0.838078	0.000014	0	0	0.000139	0.000139	0.002058	0.002058	586	769
k__Bacteria;p__OD1;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__	0.834562	0.834562	0.834562	3	3	14	0	0	0.422911	0.080363	0.422911	0.080363	0	0.834881	0.000004	0.834881	0.000004	0	0	0.447945	0.447945	0.00079	0.00079	586	905
k__Bacteria;p__OD1;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__	0.801393	0.801393	0.801393	1	1	18	0	0	0.597153	0.00888	0.597153	0.00888	0	0.822132	0.000028	0.822132	0.000028	0	0	0.099995	0.099995	0.003521	0.003521	586	947
k__Bacteria;p__OD1;c__;o__;f__;g__	k__Bacteria;p__TM7;c__SC3;o__;f__;g__	0.7012	0.7012	0.7012	1	1	18	0	0	0.455007	0.057792	0.455007	0.057792	0	0.749743	0.00034	0.749743	0.00034	0	0	0.365356	0.365356	0.019412	0.019412	586	1014
k__Bacteria;p__OD1;c__;o__;f__;g__	k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];o__S-BQ2-57;f__;g__	0.721423	0.721423	0.721423	3	3	16	0	0	0.412779	0.088674	0.412779	0.088674	0	0.748194	0.000536	0.748194	0.000536	0	0	0.474818	0.474818	0.02607	0.02607	586	1032
k__Bacteria;p__OD1;c__;o__;f__;g__	k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];Other;Other	0.735774	0.735774	0.735774	1	1	14	0	0	0.518316	0.02755	0.518316	0.02755	0	0.721362	0.001048	0.721362	0.001048	0	0	0.223077	0.223077	0.040006	0.040006	586	1034
k__Bacteria;p__OD1;c__;o__;f__;g__	k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__R4-41B;g__	0.763504	0.763504	0.763504	4	4	15	0	0	0.404998	0.095467	0.404998	0.095467	0	0.722287	0.000711	0.722287	0.000711	0	0	0.495051	0.495051	0.031316	0.031316	586	1039
k__Bacteria;p__OD1;c__;o__;f__;g__	PD_Avg	0.745901	0.745901	0.745901	1	1	18	0	0	0.554338	0.016972	0.554338	0.016972	0	0.764706	0.000334	0.764706	0.000334	0	0	0.158871	0.158871	0.019241	0.019241	586	1071
k__Bacteria;p__OD1;c__ABY1;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__	0.765544	0.765544	0.765544	3	3	16	0	0	0.587369	0.010376	0.587369	0.010376	0	0.738975	0.000459	0.738975	0.000459	0	0	0.111693	0.111693	0.023713	0.023713	587	726
k__Bacteria;p__OD1;c__ABY1;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Sva0853;f__JTB36;g__	0.73256	0.73256	0.73256	3	3	14	0	0	0.329475	0.181832	0.329475	0.181832	0	0.709489	0.000975	0.709489	0.000975	0	0	0.686875	0.686875	0.038311	0.038311	587	891
k__Bacteria;p__OD1;c__ABY1;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	0.716998	0.716998	0.716998	6	6	13	0	0	0.716428	0.000823	0.716428	0.000823	0	0.713547	0.000884	0.713547	0.000884	0	0	0.017276	0.017276	0.036057	0.036057	587	972
k__Bacteria;p__OD1;c__Mb-NB09;o__;f__;g__	k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae;g__	0.729237	0.729237	0.729237	1	1	15	0	0	0.174258	0.489215	0.174258	0.489215	0	0.731063	0.000567	0.731063	0.000567	0	0	0.776734	0.776734	0.027122	0.027122	588	1002
k__Bacteria;p__OD1;c__ZB2;o__;f__;g__	k__Bacteria;p__Planctomycetes;c__BD7-11;o__;f__;g__	0.736851	0.736851	0.736851	1	1	18	0	0	0.772902	0.000169	0.772902	0.000169	0	0.713106	0.001265	0.713106	0.001265	0	0	0.005064	0.005064	0.044788	0.044788	589	604
k__Bacteria;p__OD1;c__ZB2;o__;f__;g__	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Planctomyces	0.735428	0.735428	0.735428	2	2	14	0	0	0.455312	0.057602	0.455312	0.057602	0	0.607438	0.007501	0.607438	0.007501	0	0	0.364545	0.364545	0.122611	0.122611	589	637
k__Bacteria;p__OD1;c__ZB2;o__;f__;g__	k__Bacteria;p__Planctomycetes;c__vadinHA49;o__p04_C01;f__;g__	0.779719	0.779719	0.779719	2	2	17	0	0	0.514331	0.028979	0.514331	0.028979	0	0.795455	0.000079	0.795455	0.000079	0	0	0.231069	0.231069	0.007164	0.007164	589	641
k__Bacteria;p__OD1;c__ZB2;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__	0.761499	0.761499	0.761499	1	1	18	0	0	0.697991	0.001277	0.697991	0.001277	0	0.782654	0.000123	0.782654	0.000123	0	0	0.024064	0.024064	0.009793	0.009793	589	874
k__Bacteria;p__OD1;c__ZB2;o__;f__;g__	Richness_Avg	0.755989	0.755989	0.755989	2	2	16	0	0	0.563381	0.014905	0.563381	0.014905	0	0.698658	0.001728	0.698658	0.001728	0	0	0.145077	0.145077	0.054226	0.054226	589	1070
k__Bacteria;p__OP11;c__;o__;f__;g__	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Pirellula	0.698397	0.698397	0.698397	2	2	17	0	0	0.12981	0.607686	0.12981	0.607686	0	0.743644	0.000404	0.743644	0.000404	0	0	0.776734	0.776734	0.021741	0.021741	590	636
k__Bacteria;p__OP11;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__;o__;f__;g__	0.753436	0.753436	0.753436	1	1	18	0	0	0.35787	0.144808	0.35787	0.144808	0	0.769979	0.000186	0.769979	0.000186	0	0	0.61978	0.61978	0.012944	0.012944	590	643
k__Bacteria;p__OP11;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__	0.743473	0.743473	0.743473	7	7	12	0	0	0.679956	0.001905	0.679956	0.001905	0	0.638126	0.004377	0.638126	0.004377	0	0	0.032486	0.032486	0.091722	0.091722	590	672
