X var	Y var	MIC (strength)	MIC-p^2 (nonlinearity)	MAS (non-monotonicity)	MEV (functionality)	MCN (complexity)	Linear regression (p)	rawp	BH	BY
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae	k__Bacteria;p__GN04;c__MSB-5A5;o__;f__	0.58197	0.24007514	0	0.58197	2	0.58471775	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae	k__Bacteria;p__LD1;c__;o__;f__	0.58197	0.5797086	0	0.58197	2	-0.04755396	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Leptospirillaceae]	k__Bacteria;p__Acidobacteria;c__AT-s2-57;o__;f__	0.58197	0.20536456	0	0.58197	2	0.61368185	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Leptospirillaceae]	k__Bacteria;p__Acidobacteria;c__BPC102;o__;f__	0.58197	0.2606599	0	0.58197	2	-0.5668422	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Leptospirillaceae]	k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__AKIW659	0.58197	0.26394394	0	0.58197	2	-0.56393796	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Leptospirillaceae]	k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__[Bryobacteraceae]	0.58197	0.19051662	0	0.58197	2	-0.6256623	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Leptospirillaceae]	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__DS-100;f__	0.58197	-0.17847979	0	0.58197	2	0.8720377	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Leptospirillaceae]	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246;f__	0.58197	0.03066647	0	0.58197	2	0.74249816	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Leptospirillaceae]	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__	0.58197	0.22717565	0	0.58197	2	0.59564614	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Leptospirillaceae]	k__Bacteria;p__Acidobacteria;c__iii1-8;o__SJA-36;f__	0.58197	0.049396157	0	0.58197	2	0.72977656	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Leptospirillaceae]	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae	0.58197	0.3564023	0	0.58197	2	0.47493964	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Leptospirillaceae]	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__WCHB1-81;f__At425_EubF1	0.58197	0.124923795	0	0.58197	2	0.6760519	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Leptospirillaceae]	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__DRC31;f__	0.58197	-0.07305509	0	0.58197	2	0.8093362	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Leptospirillaceae]	k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__;f__	0.58197	0.15093979	0	0.58197	2	0.6565289	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Leptospirillaceae]	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;Other;Other	0.58197	-0.30124068	0	0.58197	2	0.9397929	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Leptospirillaceae]	k__Bacteria;p__Chloroflexi;c__S085;o__;f__	0.58197	0.15362468	0	0.58197	2	0.65448093	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Leptospirillaceae]	k__Bacteria;p__Chloroflexi;c__SAR202;o__;f__	0.58197	-0.20220512	0	0.58197	2	0.8855366	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Leptospirillaceae]	k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__5B-12	0.58197	0.060005724	0	0.58197	2	0.72247094	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Leptospirillaceae]	k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__AKYG1722;f__	0.58197	-0.12647814	0	0.58197	2	0.8416936	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Leptospirillaceae]	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;Other;Other	0.58197	0.018250048	0	0.58197	2	0.7508128	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Leptospirillaceae]	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__4-29	0.58197	-0.27509123	0	0.58197	2	0.925776	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae]	k__Archaea;p__Crenarchaeota;c__MBGA;o__NRP-J;f__	0.58197	0.462479	0	0.58197	2	-0.34567466	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae]	k__Bacteria;p__Acidobacteria;c__AT-s2-57;o__;f__	0.58197	0.09164968	0	0.58197	2	0.70022875	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae]	k__Bacteria;p__Acidobacteria;c__OS-K;o__;f__	0.58197	0.56923586	0	0.58197	2	0.11284553	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae]	k__Bacteria;p__Acidobacteria;c__Solibacteres;Other;Other	0.58197	0.094457954	0	0.58197	2	0.6982206	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae]	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246;f__	0.58197	0.03515923	0	0.58197	2	0.73946655	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae]	k__Bacteria;p__Acidobacteria;c__iii1-8;o__DS-18;f__	0.58197	0.1243172	0	0.58197	2	0.6765004	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae]	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae	0.58197	0.094612	0	0.58197	2	0.6981103	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae]	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	0.58197	0.33231208	0	0.58197	2	0.49965778	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae]	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae	0.58197	0.08323613	0	0.58197	2	0.7062109	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae]	k__Bacteria;p__Chlorobi;c__BSV26;o__PK329;f__	0.58197	0.57663715	0	0.58197	2	-0.07302604	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae]	k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__	0.58197	0.58105105	0	0.58197	2	0.030313974	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae]	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__S0208;f__	0.58197	0.34335113	0	0.58197	2	0.4884863	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae]	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__pLW-97;f__	0.58197	0.5408431	0	0.58197	2	0.20279759	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae]	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__;f__	0.58197	0.35334095	0	0.58197	2	-0.47815168	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae]	k__Bacteria;p__Cyanobacteria;c__;o__;f__	0.58197	0.4899871	0	0.58197	2	-0.3032868	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae]	k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Euglenozoa;f__	0.58197	0.45857817	0	0.58197	2	-0.35127172	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae]	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae	0.58197	0.10226396	0	0.58197	2	0.6926081	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae]	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__EtOH8	0.58197	0.49887696	0	0.58197	2	0.28825858	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae]	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__SBYG_4172	0.58197	0.56290644	0	0.58197	2	0.13807085	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae]	k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae	0.58197	0.568577	0	0.58197	2	0.11572807	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae]	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__KD8-87;f__	0.58197	0.17943892	0	0.58197	2	0.63445336	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae]	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL;f__	0.58197	0.48815107	0	0.58197	2	0.30629873	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__;o__;f__	k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__SAGMA-X	0.58197	0.4440643	0	0.58197	2	0.37135655	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__;o__;f__	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;Other	0.58197	0.2996256	0	0.58197	2	0.53136086	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__;o__;f__	k__Bacteria;p__Acidobacteria;c__DA052;o__E29;f__	0.58197	-0.27533394	0	0.58197	2	0.9259071	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__;o__;f__	k__Bacteria;p__Acidobacteria;c__iii1-8;o__32-20;f__	0.58197	0.3240111	0	0.58197	2	0.50789654	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__;o__;f__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cryptosporangiaceae	0.58197	0.12793711	0	0.58197	2	0.6738196	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__;o__;f__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae	0.58197	0.4388082	0	0.58197	2	-0.37836725	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__;o__;f__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__WCHB1-81;f__At425_EubF1	0.58197	-0.042766273	0	0.58197	2	0.7904026	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__;o__;f__	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae	0.58197	-0.1969741	0	0.58197	2	0.8825781	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__;o__;f__	k__Bacteria;p__Armatimonadetes;c__SJA-176;o__GAB-B06;f__	0.58197	0.23052001	0	0.58197	2	0.59283215	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__;o__;f__	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__ML635J-40	0.58197	0.059913278	0	0.58197	2	0.7225349	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__;o__;f__	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	0.58197	0.13316986	0	0.58197	2	0.66992545	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__;o__;f__	k__Bacteria;p__Chlorobi;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae	0.58197	-0.053513527	0	0.58197	2	0.7971722	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__;o__;f__	k__Bacteria;p__Chlorobi;c__Ignavibacteria;o__Ignavibacteriales;f__[Melioribacteraceae]	0.58197	-0.2629648	0	0.58197	2	0.91920334	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__;o__;f__	k__Bacteria;p__Chloroflexi;Other;Other;Other	0.58197	-0.19095713	0	0.58197	2	0.8791627	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__;o__;f__	k__Bacteria;p__Chloroflexi;c__Ellin6529;o__;f__	0.58197	-0.14145762	0	0.58197	2	0.85054547	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__;o__;f__	k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__;f__	0.58197	0.57233816	0	0.58197	2	-0.0981417	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__;o__;f__	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;Other;Other	0.58197	0.48098755	0	0.58197	2	0.31777734	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__;o__;f__	k__Bacteria;p__Cyanobacteria;c__Chloroplast;Other;Other	0.58197	0.23059937	0	0.58197	2	0.5927652	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__;o__;f__	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae	0.58197	0.08170825	0	0.58197	2	0.70729184	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__;o__;f__	k__Bacteria;p__GN04;c__GN15;o__;f__	0.58197	0.47121647	0	0.58197	2	0.33279648	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__;o__;f__	k__Bacteria;p__LD1;c__;o__;f__	0.58197	0.58196485	0	0.58197	2	0.0022600233	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__ABY1;o__;f__	k__Bacteria;p__Acidobacteria;c__TM1;o__;f__	0.58197	0.29273543	0	0.58197	2	0.5378053	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__ABY1;o__;f__	k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae	0.58197	0.36192018	0	0.58197	2	0.46909466	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__ABY1;o__;f__	k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Euglenozoa;f__	0.58197	0.5628619	0	0.58197	2	-0.13823181	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__Mb-NB09;o__;f__	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;Other;Other	0.58197	0.039250493	0	0.58197	2	0.736695	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__Mb-NB09;o__;f__	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__RB40	0.58197	0.13840404	0	0.58197	2	0.66600746	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__Mb-NB09;o__;f__	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;Other	0.58197	0.107878745	0	0.58197	2	0.68854284	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__Mb-NB09;o__;f__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sporichthyaceae	0.58197	0.4966467	0	0.58197	2	-0.2921015	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__Mb-NB09;o__;f__	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae	0.58197	-0.10371977	0	0.58197	2	0.82806385	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__Mb-NB09;o__;f__	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__envOPS12;f__	0.58197	0.073764384	0	0.58197	2	0.7128854	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__Mb-NB09;o__;f__	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;Other;Other	0.58197	-0.042173922	0	0.58197	2	0.7900278	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__Mb-NB09;o__;f__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__EtOH8	0.58197	0.4778118	0	0.58197	2	0.32273543	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__Mb-NB09;o__;f__	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae]	0.58197	0.29761973	0	0.58197	2	0.533245	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__ZB2;o__;f__	k__Bacteria;p__Acidobacteria;c__AT-s2-57;o__;f__	0.58197	0.14539456	0	0.58197	2	0.6607385	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__ZB2;o__;f__	k__Bacteria;p__Acidobacteria;c__iii1-8;o__SJA-36;f__	0.58197	0.049472153	0	0.58197	2	0.72972447	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__ZB2;o__;f__	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111	0.58197	0.5159463	0	0.58197	2	0.25695068	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__ZB2;o__;f__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae	0.58197	0.32926247	0	0.58197	2	0.5027002	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__ZB2;o__;f__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae	0.58197	0.5389049	0	0.58197	2	0.20752129	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__ZB2;o__;f__	k__Bacteria;p__Actinobacteria;c__OPB41;o__;f__	0.58197	0.07722223	0	0.58197	2	0.710456	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__ZB2;o__;f__	k__Bacteria;p__Armatimonadetes;c__0319-6E2;o__;f__	0.58197	0.30456886	0	0.58197	2	0.5266888	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__ZB2;o__;f__	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__SHA-31	0.58197	-0.13914043	0	0.58197	2	0.8491822	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__ZB2;o__;f__	k__Bacteria;p__Chloroflexi;c__SAR202;o__;f__	0.58197	0.35129893	0	0.58197	2	0.48028228	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__ZB2;o__;f__	k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__AKYG1722;f__	0.58197	0.4545139	0	0.58197	2	0.35700992	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__ZB2;o__;f__	k__Bacteria;p__Gemmatimonadetes;c__Gemm-2;o__;f__	0.58197	0.36452436	0	0.58197	2	0.46631062	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__ZB2;o__;f__	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;Other;Other	0.58197	0.55243474	0	0.58197	2	0.17185812	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OD1;c__ZB2;o__;f__	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__4-29	0.58197	0.24555388	0	0.58197	2	0.5800139	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OP11;c__;o__;f__	k__Bacteria;p__BRC1;c__PRR-11;o__;f__	0.58197	-0.025985599	0	0.58197	2	0.77971506	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OP11;c__;o__;f__	k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae	0.58197	0.26058447	0	0.58197	2	0.5669087	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OP11;c__;o__;f__	k__Bacteria;p__Chloroflexi;c__SHA-26;o__;f__	0.58197	0.5500429	0	0.58197	2	0.1786814	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OP11;c__;o__;f__	k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__MVP-88;f__	0.58197	0.560607	0	0.58197	2	0.14616069	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OP11;c__OP11-3;o__;f__	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;Other;Other	0.58197	-0.06863761	0	0.58197	2	0.8066025	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OP11;c__OP11-3;o__;f__	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;Other	0.58197	0.529299	0	0.58197	2	0.22950152	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OP11;c__OP11-3;o__;f__	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae	0.58197	0.5387356	0	0.58197	2	0.20792873	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OP11;c__OP11-3;o__;f__	k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__5B-12	0.58197	0.5468731	0	0.58197	2	0.18734154	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OP3;c__koll11;o__;f__	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__RB40	0.58197	0.57836723	0	0.58197	2	0.060023047	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OP3;c__koll11;o__;f__	k__Bacteria;p__Acidobacteria;c__iii1-8;o__SJA-36;f__	0.58197	0.5771745	0	0.58197	2	0.06924954	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OP3;c__koll11;o__;f__	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae	0.58197	0.56056273	0	0.58197	2	0.14631219	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OP3;c__koll11;o__;f__	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae	0.58197	0.57165325	0	0.58197	2	0.101571344	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OP3;c__koll11;o__;f__	k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__	0.58197	0.5363749	0	0.58197	2	0.21352993	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OP3;c__koll11;o__;f__	k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__5B-12	0.58197	0.5812039	0	0.58197	2	0.02767863	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OP3;c__koll11;o__;f__	k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__MVP-88;f__	0.58197	0.4714437	0	0.58197	2	0.33245492	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OP3;c__koll11;o__GIF10;f__	k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__[Bryobacteraceae]	0.58197	0.3354417	0	0.58197	2	-0.4965161	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OP3;c__koll11;o__GIF10;f__	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__	0.58197	0.2534166	0	0.58197	2	0.57319576	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__OP3;c__koll11;o__GIF10;f__	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae]	0.58197	0.33278334	0	0.58197	2	0.49918598	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5;o__;f__	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__RB40	0.58197	-0.17311132	0	0.58197	2	0.8689541	0.03571407	0.0384506522559508	0.368004631291789
k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5;o__;f__	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__DS-100;f__	0.58197	0.27428812	0	0.58197	2	0.5546908	0.03571407	0.0384506522559508	0.368004631291789
