X var	Y var	MIC (strength)	MIC-p^2 (nonlinearity)	MAS (non-monotonicity)	MEV (functionality)	MCN (complexity)	Linear regression (p)	rawp	BH	BY
k__Bacteria;p__Bacteroidetes;c__SM1A07	k__Bacteria;p__Acidobacteria;c__S035	1	0.51650614	0	1	2	0.69533724	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__Chloroflexi;c__C0119	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6	1	0.5838462	0	1	2	0.6450998	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	k__Bacteria;p__Acidobacteria;c__S035	1	0.27762997	0	1	2	0.84992355	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	k__Bacteria;p__Bacteroidetes;c__SM1A07	1	0.65929437	0	1	2	0.58369994	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__Chloroflexi;c__P2-11E	k__Bacteria;p__Acidobacteria;c__S035	1	0.8383102	0	1	2	-0.40210673	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__Chloroflexi;c__P2-11E	k__Bacteria;p__Bacteroidetes;c__SM1A07	1	0.62152237	0	1	2	-0.61520535	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__Chloroflexi;c__P2-11E	k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	1	0.83921444	0	1	2	-0.4009807	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__Elusimicrobia;c__4-29	k__Bacteria;p__Acidobacteria;c__TM1	1	0.9578813	0	1	2	-0.20522848	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__Elusimicrobia;c__Endomicrobia	k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22	1	0.69301945	0	1	2	0.55405825	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__NC10;c__wb1-A12	k__Bacteria;p__Bacteroidetes;c__Cytophagia	1	0.28254372	0	1	2	0.8470279	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__OD1;c__	k__Bacteria;p__Chloroflexi;c__SAR202	1	0.22575843	0	1	2	0.87991	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__Planctomycetes;c__ODP123	k__Bacteria;p__Chloroflexi;c__SAR202	1	0.80692697	0	1	2	0.43940076	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__Planctomycetes;c__ODP123	k__Bacteria;p__OD1;c__	1	0.5457143	0	1	2	0.6740072	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__Planctomycetes;c__OM190	k__Bacteria;p__Acidobacteria;c__DA052	1	0.17741382	0	1	2	0.9069654	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__Planctomycetes;c__Phycisphaerae	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria	1	0.36968172	0	1	2	0.7939259	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__Planctomycetes;c__Pla4	k__Bacteria;p__Acidobacteria;c__RB25	1	0.19581223	0	1	2	0.8967652	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	k__Bacteria;p__Actinobacteria;c__Rubrobacteria	1	0.4580707	0	1	2	0.7361585	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__SC4;c__	k__Bacteria;p__OctSpA1-106;c__	1	0.8928828	0	1	2	-0.32728758	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__Tenericutes;c__Mollicutes	k__Bacteria;p__Planctomycetes;c__[Brocadiae]	1	0.530633	0	1	2	0.68510365	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria	1	0.39444953	0	1	2	0.77817124	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	k__Bacteria;p__Planctomycetes;c__Phycisphaerae	1	0.3525051	0	1	2	0.8046707	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__WS4;c__	k__Bacteria;p__Acidobacteria;c__S035	1	0.11203247	0	1	2	0.9423203	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__WS4;c__	k__Bacteria;p__Bacteroidetes;c__SM1A07	1	0.4045673	0	1	2	0.77164286	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__WS4;c__	k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	1	0.42621624	0	1	2	0.75748515	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__WS4;c__	k__Bacteria;p__Chloroflexi;c__P2-11E	1	0.7853396	0	1	2	-0.4633146	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__WS5;c__	k__Bacteria;p__Acidobacteria;c__DA052	1	0.14923191	0	1	2	0.9223709	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__WS5;c__	k__Bacteria;p__Planctomycetes;c__OM190	1	0.14741492	0	1	2	0.92335534	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__Chloroflexi;c__S085	k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.99107	0.0668841	0	0.99107	2	0.96134585	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__TM6;c__SBRH58	k__Bacteria;p__Acidobacteria;c__AT-s2-57	0.99107	0.52891773	0	0.99107	2	0.6798178	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__TM6;c__SBRH58	k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	0.99107	0.17315233	0	0.99107	2	0.904388	0.000259948	0.00841365026666667	0.062732655780106
k__Bacteria;p__Verrucomicrobia;c__Opitutae	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	0.8524	0.4102754	0	0.8524	2	0.6649245	0.000789321	0.0183695404092527	0.136964339948604
k__Bacteria;p__Acidobacteria;c__Acidobacteriia	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6	0.73944	0.016787171	0	0.73944	2	0.8500899	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Acidobacteria;c__RB25	k__Bacteria;p__Acidobacteria;c__AT-s2-57	0.73944	-0.1093775	0	0.73944	2	0.9213129	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Acidobacteria;c__RB25	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6	0.73944	0.0010455251	0	0.73944	2	0.8592988	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Acidobacteria;c__RB25	k__Bacteria;p__Acidobacteria;c__Acidobacteriia	0.73944	-0.2108497	0	0.73944	2	0.97482806	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Acidobacteria;c__S035	k__Bacteria;p__Acidobacteria;c__AT-s2-57	0.73944	-0.23010057	0	0.73944	2	0.9846525	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Acidobacteria;c__S035	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6	0.73944	0.080466926	0	0.73944	2	0.8117716	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Acidobacteria;c__S035	k__Bacteria;p__Acidobacteria;c__Acidobacteriia	0.73944	-0.24203396	0	0.73944	2	0.9906937	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Acidobacteria;c__S035	k__Bacteria;p__Acidobacteria;c__OS-K	0.73944	0.7387979	0	0.73944	2	0.025340348	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Acidobacteria;c__S035	k__Bacteria;p__Acidobacteria;c__RB25	0.73944	-0.20180303	0	0.73944	2	0.9701768	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Acidobacteria;c__Sva0725	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6	0.73944	0.44487002	0	0.73944	2	-0.542743	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Acidobacteria;c__Sva0725	k__Bacteria;p__Acidobacteria;c__S035	0.73944	0.5000695	0	0.73944	2	-0.4892551	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria]	k__Archaea;p__Crenarchaeota;c__MCG	0.73944	-0.16795963	0	0.73944	2	0.95257527	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Acidobacteria;c__iii1-8	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6	0.73944	0.5666374	0	0.73944	2	0.41569534	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Acidobacteria;c__iii1-8	k__Bacteria;p__Acidobacteria;c__RB25	0.73944	0.57251245	0	0.73944	2	0.4085677	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Actinobacteria;c__OPB41	k__Bacteria;p__Acidobacteria;c__AT-s2-57	0.73944	-0.18774575	0	0.73944	2	0.9629049	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Actinobacteria;c__OPB41	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6	0.73944	0.15930521	0	0.73944	2	0.7616658	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Actinobacteria;c__OPB41	k__Bacteria;p__Acidobacteria;c__S035	0.73944	-0.17860961	0	0.73944	2	0.9581491	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Actinobacteria;c__OPB41	k__Bacteria;p__Acidobacteria;c__Sva0725	0.73944	0.43088484	0	0.73944	2	-0.55547744	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Actinobacteria;c__Rubrobacteria	k__Bacteria;p__Acidobacteria;c__DA052	0.73944	-0.18675953	0	0.73944	2	0.9623926	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Actinobacteria;c__Rubrobacteria	k__Bacteria;p__Acidobacteria;c__OS-K	0.73944	0.047030807	0	0.73944	2	0.8321113	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Actinobacteria;c__Rubrobacteria	k__Bacteria;p__Acidobacteria;c__S035	0.73944	0.7393286	0	0.73944	2	0.010554942	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia]	k__Bacteria;p__Armatimonadetes;c__SJA-176	0.73944	0.10329324	0	0.73944	2	0.7975881	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Bacteroidetes;Other	k__Archaea;p__Crenarchaeota;c__Thaumarchaeota	0.73944	0.309682	0	0.73944	2	0.6555593	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Bacteroidetes;Other	k__Bacteria;p__Acidobacteria;c__DA052	0.73944	0.25469628	0	0.73944	2	0.6962354	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Bacteroidetes;c__BME43	k__Bacteria;p__Acidobacteria;c__BPC102	0.73944	0.34249595	0	0.73944	2	0.630035	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Bacteroidetes;c__Cytophagia	k__Bacteria;p__Acidobacteria;c__DA052	0.73944	-0.22911775	0	0.73944	2	0.98415333	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Bacteroidetes;c__Cytophagia	k__Bacteria;p__Armatimonadetes;c__SJA-176	0.73944	0.29704708	0	0.73944	2	0.66512626	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Bacteroidetes;c__Cytophagia	k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia]	0.73944	-0.16510141	0	0.73944	2	0.9510738	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Bacteroidetes;c__Cytophagia	k__Bacteria;p__Bacteroidetes;Other	0.73944	0.24432072	0	0.73944	2	0.70364714	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Bacteroidetes;c__SM1A07	k__Bacteria;p__Acidobacteria;c__AT-s2-57	0.73944	0.32425243	0	0.73944	2	0.6443505	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Bacteroidetes;c__SM1A07	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6	0.73944	0.035469234	0	0.73944	2	0.83902967	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Bacteroidetes;c__SM1A07	k__Bacteria;p__Acidobacteria;c__Acidobacteriia	0.73944	0.22248203	0	0.73944	2	0.7189979	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Bacteroidetes;c__SM1A07	k__Bacteria;p__Acidobacteria;c__OS-K	0.73944	0.3501163	0	0.73944	2	0.6239581	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Bacteroidetes;c__SM1A07	k__Bacteria;p__Acidobacteria;c__RB25	0.73944	0.12755764	0	0.73944	2	0.7822291	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Bacteroidetes;c__SM1A07	k__Bacteria;p__Acidobacteria;c__Sva0725	0.73944	0.20403731	0	0.73944	2	-0.73171216	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Bacteroidetes;c__SM1A07	k__Bacteria;p__Actinobacteria;c__OPB41	0.73944	0.25714856	0	0.73944	2	0.6944721	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Bacteroidetes;c__SM1A07	k__Bacteria;p__Actinobacteria;c__Rubrobacteria	0.73944	0.28810057	0	0.73944	2	0.671818	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22	k__Bacteria;p__Acidobacteria;c__TM1	0.73944	0.39757967	0	0.73944	2	0.58468825	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chlorobi;Other	k__Bacteria;p__BRC1;c__PRR-11	0.73944	0.22372597	0	0.73944	2	0.7181323	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chlorobi;c__Ignavibacteria	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6	0.73944	0.6525698	0	0.73944	2	0.29473764	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chlorobi;c__Ignavibacteria	k__Bacteria;p__Acidobacteria;c__Acidobacteriia	0.73944	0.6985316	0	0.73944	2	0.20225824	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chlorobi;c__Ignavibacteria	k__Bacteria;p__Acidobacteria;c__OS-K	0.73944	0.68059075	0	0.73944	2	0.24258865	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chlorobi;c__Ignavibacteria	k__Bacteria;p__Acidobacteria;c__RB25	0.73944	0.6715882	0	0.73944	2	0.26048383	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chlorobi;c__Ignavibacteria	k__Bacteria;p__Acidobacteria;c__S035	0.73944	0.71370864	0	0.73944	2	0.16041009	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chlorobi;c__Ignavibacteria	k__Bacteria;p__Bacteroidetes;c__SM1A07	0.73944	0.57187104	0	0.73944	2	0.40935194	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chlorobi;c__OPB56	k__Archaea;p__Crenarchaeota;c__Thaumarchaeota	0.73944	-0.16800356	0	0.73944	2	0.95259833	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chlorobi;c__OPB56	k__Bacteria;p__Acidobacteria;c__DA052	0.73944	-0.24572897	0	0.73944	2	0.9925568	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chlorobi;c__OPB56	k__Bacteria;p__Actinobacteria;c__Rubrobacteria	0.73944	-0.17711622	0	0.73944	2	0.95736945	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chlorobi;c__OPB56	k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia]	0.73944	-0.19239724	0	0.73944	2	0.9653172	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;Other	k__Bacteria;p__Acidobacteria;c__DA052	0.73944	-0.19155335	0	0.73944	2	0.96488	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;Other	k__Bacteria;p__Acidobacteria;c__RB25	0.73944	0.726594	0	0.73944	2	0.11334053	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;Other	k__Bacteria;p__Actinobacteria;c__Rubrobacteria	0.73944	-0.2102533	0	0.73944	2	0.9745221	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__C0119	k__Bacteria;p__Acidobacteria;c__Acidobacteriia	0.73944	0.5440291	0	0.73944	2	0.44205302	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__C0119	k__Bacteria;p__Acidobacteria;c__RB25	0.73944	0.4334434	0	0.73944	2	0.5531696	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__C0119	k__Bacteria;p__Acidobacteria;c__S035	0.73944	0.57464814	0	0.73944	2	0.4059457	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__C0119	k__Bacteria;p__Acidobacteria;c__iii1-8	0.73944	0.28782246	0	0.73944	2	0.67202497	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__C0119	k__Bacteria;p__Actinobacteria;c__OPB41	0.73944	0.51562685	0	0.73944	2	0.47308895	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__C0119	k__Bacteria;p__Actinobacteria;c__Rubrobacteria	0.73944	0.033696294	0	0.73944	2	0.84008557	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__C0119	k__Bacteria;p__Bacteroidetes;c__SM1A07	0.73944	-0.0117329955	0	0.73944	2	0.8667024	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__C0119	k__Bacteria;p__Chloroflexi;Other	0.73944	0.092582285	0	0.73944	2	0.8042747	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	k__Bacteria;p__Acidobacteria;c__Sva0725	0.73944	0.4971212	0	0.73944	2	-0.4922589	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	k__Bacteria;p__Actinobacteria;c__OPB41	0.73944	-0.16322154	0	0.73944	2	0.95008504	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__Ellin6529	k__Bacteria;p__Acidobacteria;c__DA052	0.73944	0.18149889	0	0.73944	2	0.74695456	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__Ellin6529	k__Bacteria;p__Actinobacteria;c__Rubrobacteria	0.73944	0.14217705	0	0.73944	2	0.7728279	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__Ellin6529	k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia]	0.73944	0.15886831	0	0.73944	2	0.7619526	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__Ellin6529	k__Bacteria;p__Bacteroidetes;c__Cytophagia	0.73944	0.15354538	0	0.73944	2	0.76543754	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__Ellin6529	k__Bacteria;p__Chlorobi;c__OPB56	0.73944	0.17735559	0	0.73944	2	0.7497229	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	k__Bacteria;p__Acidobacteria;c__AT-s2-57	0.73944	0.08296293	0	0.73944	2	0.81023276	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	k__Bacteria;p__Acidobacteria;c__Acidobacteriia	0.73944	0.048291802	0	0.73944	2	0.83135325	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	k__Bacteria;p__Acidobacteria;c__OS-K	0.73944	0.6884725	0	0.73944	2	0.22575991	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	k__Bacteria;p__Acidobacteria;c__RB25	0.73944	0.01924485	0	0.73944	2	0.8486431	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	k__Bacteria;p__Actinobacteria;c__OPB41	0.73944	0.11384159	0	0.73944	2	0.7909478	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	k__Bacteria;p__Chlorobi;c__Ignavibacteria	0.73944	0.7106831	0	0.73944	2	0.16957873	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria	k__Bacteria;p__Acidobacteria;c__Acidobacteriia	0.73944	0.22400707	0	0.73944	2	0.7179366	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria	k__Bacteria;p__Acidobacteria;c__RB25	0.73944	0.0952003	0	0.73944	2	0.80264544	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria	k__Bacteria;p__Bacteroidetes;c__SM1A07	0.73944	0.12224734	0	0.73944	2	0.7856161	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__P2-11E	k__Bacteria;p__Acidobacteria;c__AT-s2-57	0.73944	0.58513075	0	0.73944	2	-0.3928222	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__P2-11E	k__Bacteria;p__Acidobacteria;c__Acidobacteriia	0.73944	0.52566016	0	0.73944	2	-0.46236333	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__P2-11E	k__Bacteria;p__Acidobacteria;c__OS-K	0.73944	0.54970664	0	0.73944	2	-0.43558395	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__P2-11E	k__Bacteria;p__Acidobacteria;c__RB25	0.73944	0.5417013	0	0.73944	2	-0.4446782	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__P2-11E	k__Bacteria;p__Chlorobi;c__Ignavibacteria	0.73944	0.55500776	0	0.73944	2	-0.4294558	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__SAR202	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6	0.73944	0.574686	0	0.73944	2	0.40589905	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__SAR202	k__Bacteria;p__Actinobacteria;c__OPB41	0.73944	0.43501544	0	0.73944	2	0.55174685	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__SAR202	k__Bacteria;p__Chloroflexi;c__C0119	0.73944	0.3589686	0	0.73944	2	0.6168237	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Chloroflexi;c__SAR202	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria	0.73944	0.07201469	0	0.73944	2	0.81696105	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Elusimicrobia;c__4-29	k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22	0.73944	0.6116776	0	0.73944	2	-0.3574387	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Elusimicrobia;c__4-29	k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae	0.73944	-0.22515267	0	0.73944	2	0.9821368	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria	k__Bacteria;p__Acidobacteria;c__BPC102	0.73944	0.3984364	0	0.73944	2	0.58395517	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	k__Bacteria;p__Armatimonadetes;c__SJA-176	0.73944	0.18405163	0	0.73944	2	0.74524385	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__GN04;c__GN15	k__Bacteria;p__Chloroflexi;c__C0119	0.73944	0.30103076	0	0.73944	2	0.6621248	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__GN04;c__GN15	k__Bacteria;p__Chloroflexi;c__SAR202	0.73944	-0.16088963	0	0.73944	2	0.948857	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__GN04;c__MSB-5A5	k__Bacteria;p__Chlorobi;c__OPB56	0.73944	0.33089733	0	0.73944	2	0.63917345	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Gemmatimonadetes;c__Gemm-2	k__Bacteria;p__Chloroflexi;c__SAR202	0.73944	0.37077552	0	0.73944	2	0.6071775	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6	0.73944	0.6955119	0	0.73944	2	0.20959045	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes	k__Bacteria;p__Acidobacteria;c__Sva0725	0.73944	0.48501128	0	0.73944	2	-0.5044093	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes	k__Bacteria;p__Acidobacteria;c__iii1-8	0.73944	0.10885328	0	0.73944	2	0.7940949	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes	k__Bacteria;p__Chloroflexi;c__C0119	0.73944	0.30480886	0	0.73944	2	0.65926564	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__NC10;c__wb1-A12	k__Bacteria;p__Acidobacteria;c__DA052	0.73944	0.055007935	0	0.73944	2	0.8273041	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__NC10;c__wb1-A12	k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia]	0.73944	0.042926013	0	0.73944	2	0.83457416	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__NC10;c__wb1-A12	k__Bacteria;p__Bacteroidetes;Other	0.73944	0.042737365	0	0.73944	2	0.8346872	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__NC10;c__wb1-A12	k__Bacteria;p__Chloroflexi;c__Ellin6529	0.73944	0.0930565	0	0.73944	2	0.8039798	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__NC10;c__wb1-A12	k__Bacteria;p__FCPU426;c__	0.73944	0.5193738	0	0.73944	2	0.46911222	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__NKB19;c__TSBW08	k__Bacteria;p__Actinobacteria;c__Rubrobacteria	0.73944	0.4598424	0	0.73944	2	0.5287699	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__NKB19;c__TSBW08	k__Bacteria;p__Chlorobi;c__OPB56	0.73944	0.53583616	0	0.73944	2	0.45122483	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__NKB19;c__TSBW08	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	0.73944	0.5755516	0	0.73944	2	0.40483135	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__OD1;c__	k__Bacteria;p__Actinobacteria;c__OPB41	0.73944	0.2673741	0	0.73944	2	0.68707055	0.005316005	0.0183695404092527	0.136964339948604
k__Bacteria;p__OD1;c__	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria	0.73944	-0.08499777	0	0.73944	2	0.90798557	0.005316005	0.0183695404092527	0.136964339948604
